DOI,Publisher,Year,DOI manually added based on…,
10.1016/j.seppur.2017.04.030,Elsevier,2017,,
10.1016/j.solmat.2017.04.010,Elsevier,2017,,
10.1016/j.watres.2017.04.020,Elsevier,2017,,
10.1016/j.watres.2017.04.045,Elsevier,2017,,
10.1016/j.jct.2017.04.003,Elsevier,2017,,
10.1016/j.jmb.2017.04.002,Elsevier,2017,,
10.1016/j.ypmed.2017.04.005,Elsevier,2017,,
10.1016/j.semcancer.2017.04.009,Elsevier,2017,,
10.1016/j.aca.2017.05.011,Elsevier,2017,,
10.1016/j.actatropica.2017.05.008,Elsevier,2017,,
10.1016/j.advwatres.2017.05.013,Elsevier,2017,,
10.1016/j.advwatres.2017.05.009,Elsevier,2017,,
10.1016/j.amjcard.2017.04.054,Elsevier,2017,,
10.1016/j.algal.2017.05.018,Elsevier,2017,,
10.1016/j.algal.2017.05.013,Elsevier,2017,,
10.1016/j.apenergy.2017.04.080,Elsevier,2017,,
10.1016/j.buildenv.2017.02.026,Elsevier,2017,,
10.1016/j.carbon.2017.06.001,Elsevier,2017,,
10.1016/j.carrev.2016.12.019,Elsevier,2017,,
10.1016/j.cattod.2017.05.031,Elsevier,2017,,
10.1016/j.cej.2017.05.089,Elsevier,2017,,
10.1016/j.cej.2017.05.147,Elsevier,2017,,
10.1016/j.chemosphere.2017.05.063,Elsevier,2017,,
10.1016/j.chroma.2017.01.078,Elsevier,2017,,
10.1016/j.carpath.2017.05.004,Elsevier,2017,,
10.1016/j.drugalcdep.2017.04.006,Elsevier,2017,,
10.1016/j.ddmod.2017.04.003,Elsevier,2017,,
10.1016/j.ejphar.2017.05.038,Elsevier,2017,,
10.1016/j.envsci.2017.03.008,Elsevier,2017,,
10.1016/j.epsr.2017.04.009,Elsevier,2017,,
10.1016/j.epsr.2017.05.017,Elsevier,2017,,
10.1016/j.erss.2017.04.007,Elsevier,2017,,
10.1016/j.erss.2017.04.012,Elsevier,2017,,
10.1016/j.enpol.2017.05.010,Elsevier,2017,,
10.1016/j.healthplace.2017.05.005,Elsevier,2017,,
10.1016/j.pharmthera.2017.05.007,Elsevier,2017,,
10.1016/j.nucmedbio.2017.05.003,Elsevier,2017,,
10.1016/j.nucmedbio.2017.05.002,Elsevier,2017,,
10.1016/j.ejps.2017.05.018,Elsevier,2017,,
10.1016/j.ejps.2017.05.022,Elsevier,2017,,
10.1016/j.ejps.2017.05.026,Elsevier,2017,,
10.1016/j.ejps.2017.05.027,Elsevier,2017,,
10.1016/j.powtec.2017.05.019,Elsevier,2017,,
10.1016/j.renene.2017.05.011,Elsevier,2017,,
10.1016/j.resuscitation.2017.05.017,Elsevier,2017,,
10.1016/j.rser.2017.04.108,Elsevier,2017,,
10.1016/j.reprotox.2017.05.002,Elsevier,2017,,
10.1016/j.seppur.2017.05.036,Elsevier,2017,,
10.1016/j.tet.2017.05.026,Elsevier,2017,,
10.1016/j.tet.2017.05.064,Elsevier,2017,,
10.1016/j.tmaid.2017.05.001,Elsevier,2017,,
10.1016/j.jviromet.2017.05.008,Elsevier,2017,,
10.1016/j.watres.2017.03.009,Elsevier,2017,,
10.1016/j.watres.2017.05.001,Elsevier,2017,,
10.1016/j.watres.2017.05.016,Elsevier,2017,,
10.1016/j.ab.2017.05.021,Elsevier,2017,,
10.1016/j.jmr.2017.03.016,Elsevier,2017,,
10.1016/j.mehy.2017.05.030,Elsevier,2017,,
10.1016/j.ypmed.2017.05.015,Elsevier,2017,,
10.1016/j.tube.2017.05.002,Elsevier,2017,,
10.1016/j.aca.2017.06.021,Elsevier,2017,,
10.1016/j.advwatres.2017.06.001,Elsevier,2017,,
10.1016/j.advwatres.2017.06.005,Elsevier,2017,,
10.1016/j.amjcard.2017.06.006,Elsevier,2017,,
10.1016/j.amjcard.2017.06.032,Elsevier,2017,,
10.1016/j.biortech.2017.06.157,Elsevier,2017,,
10.1016/j.canlet.2017.06.018,Elsevier,2017,,
10.1016/j.ces.2017.06.045,Elsevier,2017,,
10.1016/j.ces.2017.06.046,Elsevier,2017,,
10.1016/j.cytogfr.2017.05.007,Elsevier,2017,,
10.1016/j.chemosphere.2017.06.041,Elsevier,2017,,
10.1016/j.carpath.2017.06.002,Elsevier,2017,,
10.1016/j.energy.2017.06.129,Elsevier,2017,,
10.1016/j.eurpolymj.2017.06.020,Elsevier,2017,,
10.1016/j.fuproc.2017.06.007,Elsevier,2017,,
10.1016/j.jweia.2017.06.002,Elsevier,2017,,
10.1016/j.enpol.2017.06.040,Elsevier,2017,,
10.1016/j.critrevonc.2017.05.009,Elsevier,2017,,
10.1016/j.powtec.2017.06.015,Elsevier,2017,,
10.1016/j.renene.2017.06.046,Elsevier,2017,,
10.1016/j.reseneeco.2017.06.001,Elsevier,2017,,
10.1016/j.rser.2017.05.180,Elsevier,2017,,
10.1016/j.rser.2017.05.248,Elsevier,2017,,
10.1016/j.rser.2017.05.280,Elsevier,2017,,
10.1016/j.rser.2017.06.028,Elsevier,2017,,
10.1016/j.tet.2017.06.041,Elsevier,2017,,
10.1016/j.jmr.2017.06.002,Elsevier,2017,,
10.1016/j.tube.2017.06.001,Elsevier,2017,,
10.1016/j.virol.2017.06.014,Elsevier,2017,,
10.1016/j.addr.2017.07.009,Elsevier,2017,,
10.1016/j.addr.2017.07.010,Elsevier,2017,,
10.1016/j.addr.2017.07.016,Elsevier,2017,,
10.1016/j.apcata.2017.07.016,Elsevier,2017,,
10.1016/j.apenergy.2017.06.056,Elsevier,2017,,
10.1016/j.apenergy.2017.06.111,Elsevier,2017,,
10.1016/j.applthermaleng.2017.07.195,Elsevier,2017,,
10.1016/j.atherosclerosis.2017.07.005,Elsevier,2017,,
10.1016/j.autrev.2017.07.008,Elsevier,2017,,
10.1016/j.buildenv.2017.07.005,Elsevier,2017,,
10.1016/j.bmc.2017.07.016,Elsevier,2017,,
10.1016/j.cej.2017.07.048,Elsevier,2017,,
10.1016/j.ces.2017.07.035,Elsevier,2017,,
10.1016/j.chemosphere.2017.07.073,Elsevier,2017,,
10.1016/j.colsurfa.2017.07.040,Elsevier,2017,,
10.1016/j.jconhyd.2017.07.003,Elsevier,2017,,
10.1016/j.jconrel.2017.07.017,Elsevier,2017,,
10.1016/j.cplett.2017.07.022,Elsevier,2017,,
10.1016/j.drugalcdep.2017.06.025,Elsevier,2017,,
10.1016/j.enbuild.2017.07.060,Elsevier,2017,,
10.1016/j.envsci.2017.06.015,Elsevier,2017,,
10.1016/j.evalprogplan.2017.07.002,Elsevier,2017,,
10.1016/j.erss.2017.06.031,Elsevier,2017,,
10.1016/j.erss.2017.06.037,Elsevier,2017,,
10.1016/j.ijheatmasstransfer.2017.06.034,Elsevier,2017,,
10.1016/j.ijcard.2017.07.051,Elsevier,2017,,
10.1016/j.ijcard.2017.07.026,Elsevier,2017,,
10.1016/j.biombioe.2017.06.006,Elsevier,2017,,
10.1016/j.biombioe.2017.06.009,Elsevier,2017,,
10.1016/j.enpol.2017.07.025,Elsevier,2017,,
10.1016/j.enpol.2017.07.049,Elsevier,2017,,
10.1016/j.healthplace.2017.07.005,Elsevier,2017,,
10.1016/j.pharmthera.2017.07.015,Elsevier,2017,,
10.1016/j.resourpol.2017.07.006,Elsevier,2017,,
10.1016/j.ejps.2017.06.038,Elsevier,2017,,
10.1016/j.renene.2017.06.104,Elsevier,2017,,
10.1016/j.renene.2017.07.025,Elsevier,2017,,
10.1016/j.renene.2017.07.090,Elsevier,2017,,
10.1016/j.renene.2017.07.101,Elsevier,2017,,
10.1016/j.tiv.2017.07.030,Elsevier,2017,,
10.1016/j.virusres.2017.07.020,Elsevier,2017,,
10.1016/j.ecoenv.2017.07.031,Elsevier,2017,,
10.1016/j.phrs.2017.07.020,Elsevier,2017,,
10.1016/j.virol.2017.06.028,Elsevier,2017,,
10.1016/j.amjcard.2017.08.027,Elsevier,2017,,
10.1016/j.apcatb.2017.08.040,Elsevier,2017,,
10.1016/j.apenergy.2017.07.074,Elsevier,2017,,
10.1016/j.canlet.2017.08.024,Elsevier,2017,,
10.1016/j.carbpol.2017.08.084,Elsevier,2017,,
10.1016/j.cbi.2017.08.001,Elsevier,2017,,
10.1016/j.drudis.2017.07.015,Elsevier,2017,,
10.1016/j.drugpo.2017.07.022,Elsevier,2017,,
10.1016/j.electacta.2017.08.022,Elsevier,2017,,
10.1016/j.enconman.2017.07.055,Elsevier,2017,,
10.1016/j.envsci.2017.08.002,Elsevier,2017,,
10.1016/j.envsci.2017.08.010,Elsevier,2017,,
10.1016/j.envsci.2017.08.011,Elsevier,2017,,
10.1016/j.jhydrol.2017.08.016,Elsevier,2017,,
10.1016/j.ijcard.2017.08.046,Elsevier,2017,,
10.1016/j.biombioe.2017.08.005,Elsevier,2017,,
10.1016/j.jphotochem.2017.08.013,Elsevier,2017,,
10.1016/j.molbiopara.2017.08.003,Elsevier,2017,,
10.1016/j.resconrec.2017.08.004,Elsevier,2017,,
10.1016/j.renene.2017.08.072,Elsevier,2017,,
10.1016/j.resuscitation.2017.08.219,Elsevier,2017,,
10.1016/j.rser.2017.07.062,Elsevier,2017,,
10.1016/j.tiv.2017.07.024,Elsevier,2017,,
10.1016/j.virusres.2017.08.015,Elsevier,2017,,
10.1016/j.watres.2017.08.002,Elsevier,2017,,
10.1016/j.watres.2017.08.015,Elsevier,2017,,
10.1016/j.bcmd.2017.08.012,Elsevier,2017,,
10.1016/j.yjmcc.2017.08.009,Elsevier,2017,,
10.1016/j.amjcard.2017.08.046,Elsevier,2017,,
10.1016/j.apenergy.2017.07.134,Elsevier,2017,,
10.1016/j.apenergy.2017.09.025,Elsevier,2017,,
10.1016/j.apenergy.2017.09.058,Elsevier,2017,,
10.1016/j.antiviral.2017.09.004,Elsevier,2017,,
10.1016/j.buildenv.2017.09.016,Elsevier,2017,,
10.1016/j.cattod.2017.09.041,Elsevier,2017,,
10.1016/j.cej.2017.09.045,Elsevier,2017,,
10.1016/j.cep.2017.08.013,Elsevier,2017,,
10.1016/j.ces.2017.07.044,Elsevier,2017,,
10.1016/j.ces.2017.09.014,Elsevier,2017,,
10.1016/j.ces.2017.09.020,Elsevier,2017,,
10.1016/j.ces.2017.09.044,Elsevier,2017,,
10.1016/j.cytogfr.2017.06.011,Elsevier,2017,,
10.1016/j.colsurfb.2017.07.072,Elsevier,2017,,
10.1016/j.jconrel.2017.09.017,Elsevier,2017,,
10.1016/j.jconrel.2017.09.021,Elsevier,2017,,
10.1016/j.chemphyslip.2017.08.010,Elsevier,2017,,
10.1016/j.drudis.2017.09.001,Elsevier,2017,,
10.1016/j.drudis.2017.08.008,Elsevier,2017,,
10.1016/j.elspec.2017.08.004,Elsevier,2017,,
10.1016/j.envsci.2017.08.021,Elsevier,2017,,
10.1016/j.eurpolymj.2017.08.056,Elsevier,2017,,
10.1016/j.jweia.2017.08.001,Elsevier,2017,,
10.1016/j.biombioe.2017.09.001,Elsevier,2017,,
10.1016/j.jelechem.2017.04.051,Elsevier,2017,,
10.1016/j.jece.2017.09.008,Elsevier,2017,,
10.1016/j.fuel.2017.09.002,Elsevier,2017,,
10.1016/j.jnnfm.2017.08.010,Elsevier,2017,,
10.1016/j.jup.2017.09.003,Elsevier,2017,,
10.1016/j.jup.2017.06.006,Elsevier,2017,,
10.1016/j.mhp.2017.09.001,Elsevier,2017,,
10.1016/j.molimm.2017.08.025,Elsevier,2017,,
10.1016/j.ejps.2017.08.031,Elsevier,2017,,
10.1016/j.poly.2017.04.020,Elsevier,2017,,
10.1016/j.resconrec.2017.08.026,Elsevier,2017,,
10.1016/j.resconrec.2017.09.001,Elsevier,2017,,
10.1016/j.resconrec.2017.09.005,Elsevier,2017,,
10.1016/j.renene.2017.06.026,Elsevier,2017,,
10.1016/j.renene.2017.09.079,Elsevier,2017,,
10.1016/j.tiv.2017.05.010,Elsevier,2017,,
10.1016/j.tiv.2017.09.018,Elsevier,2017,,
10.1016/j.virusres.2017.09.020,Elsevier,2017,,
10.1016/j.watres.2017.03.031,Elsevier,2017,,
10.1016/j.watres.2017.05.068,Elsevier,2017,,
10.1016/j.clim.2017.09.001,Elsevier,2017,,
10.1016/j.ctrv.2017.08.012,Elsevier,2017,,
10.1016/j.placenta.2017.08.070,Elsevier,2017,,
10.1016/j.aca.2017.09.039,Elsevier,2017,,
10.1016/j.advwatres.2017.09.023,Elsevier,2017,,
10.1016/j.amjcard.2017.09.016,Elsevier,2017,,
10.1016/j.apcata.2017.09.032,Elsevier,2017,,
10.1016/j.apenergy.2017.09.103,Elsevier,2017,,
10.1016/j.apenergy.2017.10.007,Elsevier,2017,,
10.1016/j.autrev.2017.10.009,Elsevier,2017,,
10.1016/j.antiviral.2017.10.006,Elsevier,2017,,
10.1016/j.buildenv.2017.10.002,Elsevier,2017,,
10.1016/j.ces.2017.10.018,Elsevier,2017,,
10.1016/j.coph.2017.09.014,Elsevier,2017,,
10.1016/j.drugpo.2017.08.003,Elsevier,2017,,
10.1016/j.electacta.2017.10.132,Elsevier,2017,,
10.1016/j.energy.2017.09.124,Elsevier,2017,,
10.1016/j.ejphar.2017.10.051,Elsevier,2017,,
10.1016/j.envsci.2017.09.007,Elsevier,2017,,
10.1016/j.eurpolymj.2017.10.007,Elsevier,2017,,
10.1016/j.epsr.2017.10.002,Elsevier,2017,,
10.1016/j.erss.2017.09.038,Elsevier,2017,,
10.1016/j.fuproc.2017.10.006,Elsevier,2017,,
10.1016/j.fusengdes.2017.09.004,Elsevier,2017,,
10.1016/j.ijheatmasstransfer.2017.09.123,Elsevier,2017,,
10.1016/j.jhydrol.2017.10.024,Elsevier,2017,,
10.1016/j.ijpharm.2017.09.072,Elsevier,2017,,
10.1016/j.ijpharm.2017.10.026,Elsevier,2017,,
10.1016/j.ijpharm.2017.10.027,Elsevier,2017,,
10.1016/j.ijpharm.2017.10.032,Elsevier,2017,,
10.1016/j.jcou.2017.08.005,Elsevier,2017,,
10.1016/j.pharmthera.2017.10.001,Elsevier,2017,,
10.1016/j.pharmthera.2017.10.022,Elsevier,2017,,
10.1016/j.vaccine.2017.10.044,Elsevier,2017,,
10.1016/j.nanoen.2017.09.043,Elsevier,2017,,
10.1016/j.orggeochem.2017.10.010,Elsevier,2017,,
10.1016/j.critrevonc.2017.10.004,Elsevier,2017,,
10.1016/j.critrevonc.2017.08.011,Elsevier,2017,,
10.1016/j.resconrec.2017.09.014,Elsevier,2017,,
10.1016/j.rser.2017.09.084,Elsevier,2017,,
10.1016/j.seppur.2017.10.026,Elsevier,2017,,
10.1016/j.tox.2017.10.014,Elsevier,2017,,
10.1016/j.watres.2017.10.038,Elsevier,2017,,
10.1016/j.ahj.2017.10.008,Elsevier,2017,,
10.1016/j.mvr.2017.09.001,Elsevier,2017,,
10.1016/j.aca.2017.04.013,Elsevier,2017,,
10.1016/j.aca.2017.06.044,Elsevier,2017,,
10.1016/j.aca.2017.10.040,Elsevier,2017,,
10.1016/j.aca.2017.11.051,Elsevier,2017,,
10.1016/j.aca.2017.11.058,Elsevier,2017,,
10.1016/j.agwat.2017.09.008,Elsevier,2017,,
10.1016/j.amjcard.2017.04.015,Elsevier,2017,,
10.1016/j.amjcard.2017.08.019,Elsevier,2017,,
10.1016/j.amjcard.2017.09.032,Elsevier,2017,,
10.1016/j.apcatb.2017.04.054,Elsevier,2017,,
10.1016/j.apcatb.2017.09.013,Elsevier,2017,,
10.1016/j.apenergy.2017.06.037,Elsevier,2017,,
10.1016/j.apenergy.2017.09.048,Elsevier,2017,,
10.1016/j.apenergy.2017.09.115,Elsevier,2017,,
10.1016/j.apenergy.2017.10.096,Elsevier,2017,,
10.1016/j.apenergy.2017.11.036,Elsevier,2017,,
10.1016/j.applthermaleng.2017.01.009,Elsevier,2017,,
10.1016/j.applthermaleng.2017.08.093,Elsevier,2017,,
10.1016/j.atherosclerosis.2017.08.004,Elsevier,2017,,
10.1016/j.autrev.2017.05.023,Elsevier,2017,,
10.1016/j.autrev.2017.11.017,Elsevier,2017,,
10.1016/j.antiviral.2017.07.013,Elsevier,2017,,
10.1016/j.bcp.2017.01.014,Elsevier,2017,,
10.1016/j.bcp.2017.10.014,Elsevier,2017,,
10.1016/j.jbiotec.2017.02.012,Elsevier,2017,,
10.1016/j.jbiotec.2017.03.008,Elsevier,2017,,
10.1016/j.biortech.2017.02.030,Elsevier,2017,,
10.1016/j.biortech.2017.05.012,Elsevier,2017,,
10.1016/j.biortech.2017.05.074,Elsevier,2017,,
10.1016/j.biortech.2017.06.128,Elsevier,2017,,
10.1016/j.bmc.2017.11.014,Elsevier,2017,,
10.1016/j.canlet.2017.10.037,Elsevier,2017,,
10.1016/j.canep.2017.04.009,Elsevier,2017,,
10.1016/j.carbpol.2017.04.004,Elsevier,2017,,
10.1016/j.cattod.2016.12.042,Elsevier,2017,,
10.1016/j.ccr.2017.10.024,Elsevier,2017,,
10.1016/j.cej.2017.02.053,Elsevier,2017,,
10.1016/j.cej.2017.02.055,Elsevier,2017,,
10.1016/j.cej.2017.11.138,Elsevier,2017,,
10.1016/j.cej.2017.11.161,Elsevier,2017,,
10.1016/j.ces.2017.01.060,Elsevier,2017,,
10.1016/j.ces.2017.04.030,Elsevier,2017,,
10.1016/j.ces.2017.11.002,Elsevier,2017,,
10.1016/j.chemolab.2017.10.008,Elsevier,2017,,
10.1016/j.chemolab.2017.05.014,Elsevier,2017,,
10.1016/j.chroma.2017.04.059,Elsevier,2017,,
10.1016/j.chroma.2017.11.017,Elsevier,2017,,
10.1016/j.jchromb.2017.04.025,Elsevier,2017,,
10.1016/j.jchromb.2017.07.034,Elsevier,2017,,
10.1016/j.cis.2017.04.016,Elsevier,2017,,
10.1016/j.cis.2017.10.007,Elsevier,2017,,
10.1016/j.cis.2017.11.002,Elsevier,2017,,
10.1016/j.clbc.2017.08.005,Elsevier,2017,,
10.1016/j.clcc.2017.10.007,Elsevier,2017,,
10.1016/j.clcc.2017.06.007,Elsevier,2017,,
10.1016/j.colsurfa.2017.06.027,Elsevier,2017,,
10.1016/j.colsurfa.2017.09.003,Elsevier,2017,,
10.1016/j.colsurfb.2017.02.019,Elsevier,2017,,
10.1016/j.mib.2017.10.029,Elsevier,2017,,
10.1016/j.comptc.2017.02.001,Elsevier,2017,,
10.1016/j.jconrel.2017.03.014,Elsevier,2017,,
10.1016/j.jconrel.2017.09.019,Elsevier,2017,,
10.1016/j.jconrel.2017.11.029,Elsevier,2017,,
10.1016/j.jconrel.2017.11.035,Elsevier,2017,,
10.1016/j.coviro.2017.03.009,Elsevier,2017,,
10.1016/j.coviro.2017.01.001,Elsevier,2017,,
10.1016/j.cplett.2017.11.019,Elsevier,2017,,
10.1016/j.drugalcdep.2017.01.036,Elsevier,2017,,
10.1016/j.ddtec.2017.11.006,Elsevier,2017,,
10.1016/j.desal.2017.11.024,Elsevier,2017,,
10.1016/j.drudis.2017.09.012,Elsevier,2017,,
10.1016/j.drudis.2017.10.011,Elsevier,2017,,
10.1016/j.dyepig.2017.02.044,Elsevier,2017,,
10.1016/j.electacta.2017.07.045,Elsevier,2017,,
10.1016/j.electacta.2017.08.154,Elsevier,2017,,
10.1016/j.electacta.2017.11.117,Elsevier,2017,,
10.1016/j.enconman.2017.10.061,Elsevier,2017,,
10.1016/j.enconman.2017.11.026,Elsevier,2017,,
10.1016/j.energy.2017.07.085,Elsevier,2017,,
10.1016/j.ejphar.2017.09.012,Elsevier,2017,,
10.1016/j.enbuild.2017.10.096,Elsevier,2017,,
10.1016/j.eneco.2017.09.006,Elsevier,2017,,
10.1016/j.evalprogplan.2017.09.002,Elsevier,2017,,
10.1016/j.erss.2017.03.003,Elsevier,2017,,
10.1016/j.erss.2017.03.009,Elsevier,2017,,
10.1016/j.erss.2017.05.036,Elsevier,2017,,
10.1016/j.erss.2017.09.019,Elsevier,2017,,
10.1016/j.erss.2017.10.014,Elsevier,2017,,
10.1016/j.erss.2017.10.016,Elsevier,2017,,
10.1016/j.fusengdes.2017.09.007,Elsevier,2017,,
10.1016/j.ijheatmasstransfer.2017.05.068,Elsevier,2017,,
10.1016/j.jhydrol.2017.11.033,Elsevier,2017,,
10.1016/j.ica.2017.04.036,Elsevier,2017,,
10.1016/j.ijcard.2017.03.124,Elsevier,2017,,
10.1016/j.ijcard.2017.05.010,Elsevier,2017,,
10.1016/j.ijcard.2017.02.153,Elsevier,2017,,
10.1016/j.ijcard.2017.03.007,Elsevier,2017,,
10.1016/j.ijcard.2017.08.003,Elsevier,2017,,
10.1016/j.ijcard.2017.10.035,Elsevier,2017,,
10.1016/j.ijpharm.2017.06.055,Elsevier,2017,,
10.1016/j.biombioe.2017.07.003,Elsevier,2017,,
10.1016/j.biombioe.2017.10.001,Elsevier,2017,,
10.1016/j.jcv.2017.05.001,Elsevier,2017,,
10.1016/j.jcv.2017.10.007,Elsevier,2017,,
10.1016/j.jelechem.2017.08.001,Elsevier,2017,,
10.1016/j.jelechem.2017.10.058,Elsevier,2017,,
10.1016/j.ijepes.2016.12.017,Elsevier,2017,,
10.1016/j.ijepes.2017.06.012,Elsevier,2017,,
10.1016/j.ijepes.2017.07.013,Elsevier,2017,,
10.1016/j.enpol.2017.03.030,Elsevier,2017,,
10.1016/j.enpol.2017.03.057,Elsevier,2017,,
10.1016/j.enpol.2017.09.038,Elsevier,2017,,
10.1016/j.enpol.2017.10.034,Elsevier,2017,,
10.1016/j.enpol.2017.11.043,Elsevier,2017,,
10.1016/j.jgo.2017.09.005,Elsevier,2017,,
10.1016/j.healthplace.2017.05.015,Elsevier,2017,,
10.1016/j.healthplace.2017.08.007,Elsevier,2017,,
10.1016/j.jim.2017.05.003,Elsevier,2017,,
10.1016/j.jorganchem.2017.01.003,Elsevier,2017,,
10.1016/j.jorganchem.2017.05.001,Elsevier,2017,,
10.1016/j.jphotobiol.2017.09.002,Elsevier,2017,,
10.1016/j.jprot.2017.10.014,Elsevier,2017,,
10.1016/j.pharmthera.2017.08.007,Elsevier,2017,,
10.1016/j.vaccine.2017.04.014,Elsevier,2017,,
10.1016/j.lungcan.2017.01.002,Elsevier,2017,,
10.1016/j.lungcan.2017.02.021,Elsevier,2017,,
10.1016/j.lungcan.2017.08.023,Elsevier,2017,,
10.1016/j.molstruc.2017.11.090,Elsevier,2017,,
10.1016/j.nano.2017.03.011,Elsevier,2017,,
10.1016/j.nanoen.2017.11.021,Elsevier,2017,,
10.1016/j.nucengdes.2017.10.023,Elsevier,2017,,
10.1016/j.jnucmat.2017.05.023,Elsevier,2017,,
10.1016/j.critrevonc.2017.04.004,Elsevier,2017,,
10.1016/j.critrevonc.2017.11.013,Elsevier,2017,,
10.1016/j.oraloncology.2016.12.027,Elsevier,2017,,
10.1016/j.oraloncology.2017.06.023,Elsevier,2017,,
10.1016/j.petrol.2017.08.009,Elsevier,2017,,
10.1016/j.petrol.2017.07.009,Elsevier,2017,,
10.1016/j.petrol.2017.10.075,Elsevier,2017,,
10.1016/j.ejps.2017.05.021,Elsevier,2017,,
10.1016/j.ejps.2017.05.035,Elsevier,2017,,
10.1016/j.ejps.2017.05.049,Elsevier,2017,,
10.1016/j.ejps.2017.10.031,Elsevier,2017,,
10.1016/j.porgcoat.2016.11.016,Elsevier,2017,,
10.1016/j.poly.2017.10.037,Elsevier,2017,,
10.1016/j.jpowsour.2017.01.048,Elsevier,2017,,
10.1016/j.resconrec.2017.05.005,Elsevier,2017,,
10.1016/j.resconrec.2017.08.027,Elsevier,2017,,
10.1016/j.resconrec.2017.10.018,Elsevier,2017,,
10.1016/j.resconrec.2017.10.040,Elsevier,2017,,
10.1016/j.renene.2017.06.002,Elsevier,2017,,
10.1016/j.renene.2017.11.032,Elsevier,2017,,
10.1016/j.resuscitation.2017.05.022,Elsevier,2017,,
10.1016/j.resuscitation.2017.08.218,Elsevier,2017,,
10.1016/j.rser.2017.04.020,Elsevier,2017,,
10.1016/j.rser.2017.05.156,Elsevier,2017,,
10.1016/j.reprotox.2017.10.007,Elsevier,2017,,
10.1016/j.seppur.2017.09.053,Elsevier,2017,,
10.1016/j.seppur.2017.05.001,Elsevier,2017,,
10.1016/j.seppur.2017.10.001,Elsevier,2017,,
10.1016/j.seppur.2017.09.057,Elsevier,2017,,
10.1016/j.seppur.2017.11.056,Elsevier,2017,,
10.1016/j.solmat.2017.05.040,Elsevier,2017,,
10.1016/j.talanta.2017.02.067,Elsevier,2017,,
10.1016/j.tca.2017.09.021,Elsevier,2017,,
10.1016/j.tcm.2017.06.019,Elsevier,2017,,
10.1016/j.tcm.2017.08.004,Elsevier,2017,,
10.1016/j.tet.2017.04.038,Elsevier,2017,,
10.1016/j.tet.2017.04.053,Elsevier,2017,,
10.1016/j.tetlet.2017.10.046,Elsevier,2017,,
10.1016/j.tiv.2017.11.005,Elsevier,2017,,
10.1016/j.tmaid.2017.08.003,Elsevier,2017,,
10.1016/j.tox.2017.02.013,Elsevier,2017,,
10.1016/j.tox.2017.09.002,Elsevier,2017,,
10.1016/j.toxlet.2017.11.038,Elsevier,2017,,
10.1016/j.trim.2017.02.004,Elsevier,2017,,
10.1016/j.ttbdis.2017.11.004,Elsevier,2017,,
10.1016/j.vetmic.2017.05.023,Elsevier,2017,,
10.1016/j.vetpar.2017.06.009,Elsevier,2017,,
10.1016/j.watres.2017.07.045,Elsevier,2017,,
10.1016/j.watres.2017.11.052,Elsevier,2017,,
10.1016/j.clim.2017.05.002,Elsevier,2017,,
10.1016/j.clim.2017.05.008,Elsevier,2017,,
10.1016/j.clim.2017.09.017,Elsevier,2017,,
10.1016/j.ctrv.2017.04.001,Elsevier,2017,,
10.1016/j.ctrv.2017.10.010,Elsevier,2017,,
10.1016/j.ctrv.2017.10.012,Elsevier,2017,,
10.1016/j.cyto.2017.10.021,Elsevier,2017,,
10.1016/j.fgb.2017.08.001,Elsevier,2017,,
10.1016/j.fgb.2017.10.001,Elsevier,2017,,
10.1016/j.jaut.2017.11.003,Elsevier,2017,,
10.1016/j.cardfail.2017.03.003,Elsevier,2017,,
10.1053/j.jvca.2017.06.026,Elsevier,2017,,
10.1053/j.jvca.2017.06.042,Elsevier,2017,,
10.1053/j.jvca.2017.07.003,Elsevier,2017,,
10.1053/j.jvca.2017.08.025,Elsevier,2017,,
10.1016/j.jcat.2016.12.006,Elsevier,2017,,
10.1016/j.jcat.2017.07.005,Elsevier,2017,,
10.1016/j.jmr.2017.11.004,Elsevier,2017,,
10.1016/j.mehy.2017.07.002,Elsevier,2017,,
10.1016/j.ahj.2017.02.015,Elsevier,2017,,
10.1016/j.ahj.2017.09.018,Elsevier,2017,,
10.1016/j.placenta.2017.02.023,Elsevier,2017,,
10.1016/j.placenta.2017.07.007,Elsevier,2017,,
10.1016/j.placenta.2017.11.012,Elsevier,2017,,
10.1016/j.placenta.2017.11.013,Elsevier,2017,,
10.1016/j.yrtph.2017.11.015,Elsevier,2017,,
10.1016/j.semcancer.2017.11.003,Elsevier,2017,,
10.1016/j.virol.2017.01.012,Elsevier,2017,,
10.1016/j.aca.2017.01.046,Elsevier,2017,,
10.1016/j.acvd.2017.01.001,Elsevier,2017,,
10.1016/j.amjcard.2017.08.022,Elsevier,2017,,
10.1016/j.amjcard.2017.11.030,Elsevier,2017,,
10.1016/j.algal.2017.08.010,Elsevier,2017,,
10.1016/j.algal.2017.08.019,Elsevier,2017,,
10.1016/j.algal.2017.12.003,Elsevier,2017,,
10.1016/j.apcata.2017.03.023,Elsevier,2017,,
10.1016/j.apcatb.2017.10.058,Elsevier,2017,,
10.1016/j.apenergy.2017.10.123,Elsevier,2017,,
10.1016/j.apenergy.2017.12.074,Elsevier,2017,,
10.1016/j.atherosclerosis.2017.06.003,Elsevier,2017,,
10.1016/j.atherosclerosis.2017.06.020,Elsevier,2017,,
10.1016/j.atherosclerosis.2017.08.008,Elsevier,2017,,
